2025-12-01 10:28:34,297 - INFO - 
   mean radius  mean texture  mean perimeter  mean area  ...  worst concavity  worst concave points  worst symmetry  worst fractal dimension
0        17.99         10.38          122.80     1001.0  ...           0.7119                0.2654          0.4601                  0.11890
1        20.57         17.77          132.90     1326.0  ...           0.2416                0.1860          0.2750                  0.08902
2        19.69         21.25          130.00     1203.0  ...           0.4504                0.2430          0.3613                  0.08758
3        11.42         20.38           77.58      386.1  ...           0.6869                0.2575          0.6638                  0.17300
4        20.29         14.34          135.10     1297.0  ...           0.4000                0.1625          0.2364                  0.07678

[5 rows x 30 columns]
2025-12-01 10:28:34,316 - INFO - 
       mean radius  mean texture  mean perimeter  ...  worst concave points  worst symmetry  worst fractal dimension
count   569.000000    569.000000      569.000000  ...            569.000000      569.000000               569.000000
mean     14.127292     19.289649       91.969033  ...              0.114606        0.290076                 0.083946
std       3.524049      4.301036       24.298981  ...              0.065732        0.061867                 0.018061
min       6.981000      9.710000       43.790000  ...              0.000000        0.156500                 0.055040
25%      11.700000     16.170000       75.170000  ...              0.064930        0.250400                 0.071460
50%      13.370000     18.840000       86.240000  ...              0.099930        0.282200                 0.080040
75%      15.780000     21.800000      104.100000  ...              0.161400        0.317900                 0.092080
max      28.110000     39.280000      188.500000  ...              0.291000        0.663800                 0.207500

[8 rows x 30 columns]
2025-12-01 10:28:34,316 - INFO - Статистика меток:
2025-12-01 10:28:34,316 - INFO - Уникальные значения: [0 1]
2025-12-01 10:28:34,317 - INFO - Распределение по классам:
1    357
0    212
Name: count, dtype: int64
2025-12-01 10:28:34,336 - INFO - 
       mean radius  mean texture  mean perimeter  ...  worst concave points  worst symmetry  worst fractal dimension
count   569.000000    569.000000      569.000000  ...            569.000000      569.000000               569.000000
mean      0.338222      0.323965        0.332935  ...              0.393836        0.263307                 0.189596
std       0.166787      0.145453        0.167915  ...              0.225884        0.121954                 0.118466
min       0.000000      0.000000        0.000000  ...              0.000000        0.000000                 0.000000
25%       0.223342      0.218465        0.216847  ...              0.223127        0.185098                 0.107700
50%       0.302381      0.308759        0.293345  ...              0.343402        0.247782                 0.163977
75%       0.416442      0.408860        0.416765  ...              0.554639        0.318155                 0.242949
max       1.000000      1.000000        1.000000  ...              1.000000        1.000000                 1.000000

[8 rows x 30 columns]
2025-12-01 10:28:34,336 - INFO - Запустили пайплайн с ядром gaussian!
2025-12-01 10:28:36,681 - INFO - Минимальный эмпирический риск = 0.0211 достигается при k = 20
2025-12-01 13:08:03,436 - INFO - размер множества omega: 553, время итерации: 19.677058349996514
2025-12-01 13:08:22,983 - INFO - размер множества omega: 552, время итерации: 19.54651724100404
2025-12-01 13:08:42,494 - INFO - размер множества omega: 551, время итерации: 19.51122171500174
2025-12-01 13:09:01,876 - INFO - размер множества omega: 550, время итерации: 19.381575128994882
2025-12-01 13:09:21,201 - INFO - размер множества omega: 549, время итерации: 19.324923285996192
2025-12-01 13:09:40,670 - INFO - размер множества omega: 548, время итерации: 19.46906397499697
2025-12-01 13:10:00,100 - INFO - размер множества omega: 547, время итерации: 19.430413793998014
2025-12-01 13:10:19,251 - INFO - размер множества omega: 546, время итерации: 19.1502221510018
2025-12-01 13:10:38,507 - INFO - размер множества omega: 545, время итерации: 19.25628816599783
2025-12-01 13:10:57,497 - INFO - размер множества omega: 544, время итерации: 18.99045966200356
2025-12-01 13:11:16,689 - INFO - размер множества omega: 543, время итерации: 19.191405681995093
2025-12-01 13:11:35,731 - INFO - размер множества omega: 542, время итерации: 19.041813207004452
2025-12-01 13:11:54,922 - INFO - размер множества omega: 541, время итерации: 19.1906914459978
2025-12-01 13:12:14,048 - INFO - размер множества omega: 540, время итерации: 19.12600937100069
2025-12-01 13:12:32,913 - INFO - размер множества omega: 539, время итерации: 18.865394373999152
2025-12-01 13:12:51,685 - INFO - размер множества omega: 538, время итерации: 18.771769808998215
2025-12-01 13:13:10,355 - INFO - размер множества omega: 537, время итерации: 18.670468115000403
2025-12-01 13:13:28,921 - INFO - размер множества omega: 536, время итерации: 18.56504448999476
2025-12-01 13:13:47,567 - INFO - размер множества omega: 535, время итерации: 18.646255054001813
2025-12-01 13:14:05,944 - INFO - размер множества omega: 534, время итерации: 18.376728374001686
2025-12-01 13:14:24,454 - INFO - размер множества omega: 533, время итерации: 18.51066512899706
2025-12-01 13:14:42,781 - INFO - размер множества omega: 532, время итерации: 18.32641379800043
2025-12-01 13:15:01,163 - INFO - размер множества omega: 531, время итерации: 18.38212788499368
2025-12-01 13:15:19,460 - INFO - размер множества omega: 530, время итерации: 18.296615093000582
2025-12-01 13:15:37,575 - INFO - размер множества omega: 529, время итерации: 18.115136533000623
2025-12-01 13:15:55,767 - INFO - размер множества omega: 528, время итерации: 18.19181991100777
2025-12-01 13:16:13,765 - INFO - размер множества omega: 527, время итерации: 17.998161312993034
2025-12-01 13:16:31,713 - INFO - размер множества omega: 526, время итерации: 17.947132009998313
2025-12-01 13:16:49,640 - INFO - размер множества omega: 525, время итерации: 17.92714580798929
2025-12-01 13:17:07,582 - INFO - размер множества omega: 524, время итерации: 17.942632678998052
2025-12-01 13:17:25,480 - INFO - размер множества omega: 523, время итерации: 17.897093355000834
2025-12-01 13:17:43,271 - INFO - размер множества omega: 522, время итерации: 17.790949845002615
2025-12-01 13:18:00,969 - INFO - размер множества omega: 521, время итерации: 17.698622345007607
2025-12-01 13:18:18,621 - INFO - размер множества omega: 520, время итерации: 17.651398703004816
2025-12-01 13:18:36,261 - INFO - размер множества omega: 519, время итерации: 17.639723651009263
2025-12-01 13:18:53,731 - INFO - размер множества omega: 518, время итерации: 17.470621422005934
2025-12-01 13:19:11,247 - INFO - размер множества omega: 517, время итерации: 17.515904562998912
2025-12-01 13:19:28,754 - INFO - размер множества omega: 516, время итерации: 17.50644776399713
2025-12-01 13:19:46,228 - INFO - размер множества omega: 515, время итерации: 17.473995958993328
2025-12-01 13:20:03,508 - INFO - размер множества omega: 514, время итерации: 17.27954680599214
2025-12-01 13:20:20,700 - INFO - размер множества omega: 513, время итерации: 17.19257921401004
2025-12-01 13:20:37,766 - INFO - размер множества omega: 512, время итерации: 17.066128742008004
2025-12-01 13:20:54,787 - INFO - размер множества omega: 511, время итерации: 17.020564614009345
2025-12-01 13:21:12,003 - INFO - размер множества omega: 510, время итерации: 17.21587012099917
2025-12-01 13:21:28,846 - INFO - размер множества omega: 509, время итерации: 16.842907333004405
2025-12-01 13:21:45,742 - INFO - размер множества omega: 508, время итерации: 16.89554684300674
2025-12-01 13:22:02,589 - INFO - размер множества omega: 507, время итерации: 16.846969097998226
2025-12-01 13:22:19,444 - INFO - размер множества omega: 506, время итерации: 16.854846426998847
2025-12-01 13:22:36,150 - INFO - размер множества omega: 505, время итерации: 16.706620100012515
2025-12-01 13:22:52,827 - INFO - размер множества omega: 504, время итерации: 16.676703978999285
2025-12-01 13:23:09,485 - INFO - размер множества omega: 503, время итерации: 16.65814100499847
2025-12-01 13:23:25,946 - INFO - размер множества omega: 502, время итерации: 16.461034553009085
2025-12-01 13:23:42,782 - INFO - размер множества omega: 501, время итерации: 16.835599440004444
2025-12-01 13:23:59,533 - INFO - размер множества omega: 500, время итерации: 16.750322601001244
2025-12-01 13:24:16,317 - INFO - размер множества omega: 499, время итерации: 16.78461791400332
2025-12-01 13:24:32,884 - INFO - размер множества omega: 498, время итерации: 16.566886057000374
2025-12-01 13:24:49,540 - INFO - размер множества omega: 497, время итерации: 16.655792547011515
2025-12-01 13:25:06,077 - INFO - размер множества omega: 496, время итерации: 16.537200207996648
2025-12-01 13:25:22,627 - INFO - размер множества omega: 495, время итерации: 16.550026441007503
2025-12-01 13:25:39,014 - INFO - размер множества omega: 494, время итерации: 16.386294840005576
2025-12-01 13:25:55,440 - INFO - размер множества omega: 493, время итерации: 16.42635871100356
2025-12-01 13:26:11,669 - INFO - размер множества omega: 492, время итерации: 16.22908675800136
2025-12-01 13:26:27,933 - INFO - размер множества omega: 491, время итерации: 16.263191641002777
2025-12-01 13:26:43,976 - INFO - размер множества omega: 490, время итерации: 16.043374449989642
2025-12-01 13:27:00,221 - INFO - размер множества omega: 489, время итерации: 16.24512232199777
2025-12-01 13:27:16,224 - INFO - размер множества omega: 488, время итерации: 16.00219905799895
2025-12-01 13:27:32,261 - INFO - размер множества omega: 487, время итерации: 16.036892721996992
2025-12-01 13:27:48,232 - INFO - размер множества omega: 486, время итерации: 15.971003141996334
2025-12-01 13:28:04,422 - INFO - размер множества omega: 485, время итерации: 16.19002325698966
2025-12-01 13:28:20,542 - INFO - размер множества omega: 484, время итерации: 16.12055732999579
2025-12-01 13:28:36,596 - INFO - размер множества omega: 483, время итерации: 16.053877636994002
2025-12-01 13:28:52,332 - INFO - размер множества omega: 482, время итерации: 15.735132457994041
2025-12-01 13:29:08,359 - INFO - размер множества omega: 481, время итерации: 16.02738815599878
2025-12-01 13:29:23,913 - INFO - размер множества omega: 480, время итерации: 15.553329889007728
2025-12-01 13:29:39,545 - INFO - размер множества omega: 479, время итерации: 15.632384517986793
2025-12-01 13:29:55,007 - INFO - размер множества omega: 478, время итерации: 15.46169673500117
